participant.label,participant.id_in_session,participant.code,player.id_in_group,player.choice1,player.choice2,player.computer_choice1,player.computer_choice2,player.bet1,player.bet2,player.left_image,player.right_image,player.trial_reward,player.chosen_image_one,player.chosen_image_one_binary,player.chosen_image_two,player.chosen_image_two_binary,player.choice1_with,player.choice1_against,player.choice2_with,player.choice2_against,player.chosen_image_computer,player.chosen_image_computer_two,player.choice1_accuracy,player.choice2_accuracy,player.choice1_accuracy_sum,player.choice2_accuracy_sum,player.switch_vs_stay,player.choice1_reward_binary,player.choice2_reward_binary,player.choice1_reward_binary_sum,player.choice2_reward_binary_sum,player.my_page_load_time,player.initial_choice_time,player.initial_bet_time,player.second_choice_time,player.second_bet_time,player.choice1_earnings,player.choice2_earnings,player.choice1_sum_earnings,player.choice2_sum_earnings,player.bonus_payment_score,player.bonus_payoff,player.total_payoff,player.loss_or_gain,player.computer_choice_one,player.computer_bet_one,player.computer_choice_two,player.computer_bet_two,player.player1_choice_one,player.player2_choice_one,player.player3_choice_one,player.player4_choice_one,player.player1_choice_two,player.player2_choice_two,player.player3_choice_two,player.player4_choice_two,player.player1_choice1_accuracy,player.player2_choice1_accuracy,player.player3_choice1_accuracy,player.player4_choice1_accuracy,player.player1_choice2_accuracy,player.player2_choice2_accuracy,player.player3_choice2_accuracy,player.player4_choice2_accuracy,player.player1_loss_or_gain,player.player2_loss_or_gain,player.player3_loss_or_gain,player.player4_loss_or_gain,player.player1_choice1_computer,player.player2_choice1_computer,player.player3_choice1_computer,player.player4_choice1_computer,player.player1_choice2_computer,player.player2_choice2_computer,player.player3_choice2_computer,player.player4_choice2_computer,group.id_in_subsession,group.trial_number,group.my_page_load_time,group.round_reward_A,group.round_reward_B,group.reward_probability_A,group.reward_probability_B,group.seventy_percent_image,group.thirty_percent_image,group.reversal_happened,subsession.round_number,age,education,gender,lsas_p,lsas_s,dass_a,dass_d,dass_s,ssms_cd,ssms_ia,srp_sf_ipm,srp_sf_ca,srp_sf_els,srp_sf_ct,ami_es,ami_sm,ami_ba,ssms,dass,lsas,srp_sf,ami,aq_10
622bb4f79c52ad04bb91e752,25,r0epnh5n,4,left,left,NA,NA,2,2,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.75,0.25,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0.53,1.32,1.35,0.95,1.08,-40,-40,-100,80,100,0,0,-1,0,0,0,0,1,1,2,2,2,1,2,2,1,1,0,0,0,1,0,0,-1,1,-1,-1,0,0,0,0,0,0,0,0,3,46,1.02,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,46,59,4,2,13,9,2,0,8,0,1,7,8,8,7,6,12,1,1,10,22,31,19,0
66095082185479f7db42d782,26,c8le880w,4,right,right,NA,NA,2,2,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.25,0.75,0.25,0.75,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0.54,0.44,0.36,0.96,0.32,-40,-40,-320,-20,-100,0,0,-1,0,0,0,0,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,-1,1,1,1,0,0,0,0,0,0,0,0,2,46,1.27,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
610d4df86c4abc6b5ced6fa0,27,fe87ewee,3,left,left,NA,NA,3,2,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.75,0.25,NA,NA,0,0,NA,NA,0,0,0,NA,NA,1.02,1.07,0.47,0.33,0.19,-60,-40,-540,-100,-860,0,0,-1,0,0,0,0,1,1,2,2,2,1,2,2,1,1,0,0,0,1,0,0,-1,1,-1,-1,0,0,0,0,0,0,0,0,3,46,1.02,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,46,NA,8,2,14,11,8,6,14,5,5,10,13,16,13,11,12,10,10,28,25,53,33,2
5e3024d69366c7000c4025ff,28,vmj6j5sf,1,right,left,NA,NA,2,2,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1B.bmp,2,0.25,0.75,0.75,0.25,NA,NA,1,0,NA,NA,1,1,0,NA,NA,0.83,0.48,1.01,0.52,0.33,40,-40,280,-480,-100,0,0,-1,0,0,0,0,1,2,2,2,1,2,2,2,1,0,0,0,1,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,3,46,1.02,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,46,42,4,2,39,24,8,16,24,11,4,17,16,10,9,2,18,20,15,48,63,53,40,6
66cdd069637121e241f7a40a,31,ilvocnr8,5,right,right,NA,NA,1,1,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.75,0.25,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0.57,0.64,0.67,0.48,0.43,-20,-20,-80,-300,-240,0,0,-1,0,0,0,0,1,1,2,2,2,1,2,2,1,1,0,0,0,1,0,0,-1,1,-1,-1,0,0,0,0,0,0,0,0,3,46,1.02,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,46,27,8,2,27,30,12,20,26,10,5,7,8,12,8,6,11,12,15,58,57,36,29,4
59b69d4fb269ef0001801733,1,djfcv4qm,5,right,right,NA,NA,3,3,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.75,0.25,NA,NA,0,0,32,35,0,0,0,21,24,1.41,0.39,0.37,0.38,0.37,-60,-60,-220,100,-260,0,0,-1,0,0,0,0,2,2,1,1,2,2,1,2,0,0,1,1,0,0,1,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,2,47,1.66,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,47,38,8,1,34,36,4,18,16,6,4,29,25,27,12,10,14,8,10,38,70,97,32,5
672a3488a8bffdf9dac2b72f,2,gyubbbth,1,left,left,NA,NA,3,1,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.75,0.25,NA,NA,0,0,30,29,0,0,0,25,22,1.66,1.43,3,1.12,3.36,-60,-20,60,-120,-60,0,0,-1,0,1,0,0,2,1,1,2,2,1,2,2,0,1,1,0,0,1,0,0,-1,1,-1,-1,0,0,0,0,0,0,0,0,2,47,1.66,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,47,26,5,2,6,5,2,2,4,1,3,14,18,18,8,8,9,12,4,8,11,59,29,2
587b7ab8c192390001d60136,3,gunf45xl,4,left,right,NA,NA,2,3,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1B.bmp,2,0.25,0.75,0.75,0.25,NA,NA,1,0,28,13,1,1,0,29,24,1.47,0.85,1.01,0.64,0.37,40,-60,460,60,240,0,0,-1,0,0,0,0,2,2,1,2,2,2,1,2,0,0,1,0,0,0,1,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,2,47,1.66,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,47,60,7,2,19,20,0,0,4,1,6,7,11,15,7,3,16,3,7,4,39,41,22,2
5e9b60ab511e7a0650994050,4,8g9qhxee,3,left,left,NA,NA,1,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.25,0.75,0,1,NA,NA,1,1,38,39,0,1,1,31,30,1.45,0.77,3,0.59,0.98,20,60,760,780,840,0,0,1,0,1,0,0,2,2,1,2,2,2,2,2,0,0,1,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,2,47,1.66,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,47,45,4,1,25,24,0,0,0,0,0,10,10,7,7,4,8,9,0,0,49,35,21,1
665ad886225977530cd6579c,5,myjr2c4x,2,left,left,NA,NA,2,2,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.75,0.25,NA,NA,0,0,34,35,0,0,0,27,26,1.49,0.91,1.41,0.85,1.03,-40,-40,320,320,360,0,0,-1,0,0,0,0,2,1,1,2,2,1,2,2,0,1,1,0,0,1,0,0,-1,1,-1,-1,0,0,0,0,0,0,0,0,2,47,1.66,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,47,32,4,2,0,2,0,12,6,1,6,13,22,14,7,10,14,7,7,18,2,57,31,2
607d6e86f96c147cf2b3223c,22,0r57elef,1,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,1,1,NA,NA,0,1,1,NA,NA,0.42,0.77,0.31,0.44,0.34,60,60,340,440,460,0,0,1,0,0,0,0,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,47,1.42,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,47,33,7,2,25,19,2,14,6,3,1,8,10,13,7,3,9,6,4,22,44,39,18,2
5e3c759575109a055e99b38a,23,uro33w1j,2,right,left,NA,NA,1,1,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,0,1,0.75,0.25,NA,NA,0,1,NA,NA,1,0,1,NA,NA,0.49,0.44,1.29,1.45,0.38,-20,20,260,280,280,0,0,1,0,0,0,0,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,1,0,0,0,0,0,0,0,0,3,47,0.74,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,47,43,8,1,13,12,0,2,8,0,0,7,7,9,7,2,10,4,0,10,25,31,16,2
67862f57b5350ebed10fac1f,24,v5uzjzeq,3,left,left,NA,NA,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,1,1,NA,NA,0,1,1,NA,NA,0.39,0.58,0.33,0.65,0.53,40,40,280,280,300,0,0,1,0,0,0,0,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,47,1.42,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622bb4f79c52ad04bb91e752,25,r0epnh5n,4,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,1,1,NA,NA,0,1,1,NA,NA,0.54,1.19,0.02,0.57,0.62,60,60,-40,140,160,0,0,1,0,0,0,0,1,2,1,1,2,1,1,1,1,0,1,1,0,1,1,1,-1,1,1,1,0,0,0,0,0,0,0,0,3,47,0.74,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,47,59,4,2,13,9,2,0,8,0,1,7,8,8,7,6,12,1,1,10,22,31,19,0
66095082185479f7db42d782,26,c8le880w,4,left,left,NA,NA,2,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,1,1,NA,NA,0,1,1,NA,NA,0.51,1.12,3,0.81,0.24,40,60,-280,40,-60,0,0,1,0,1,0,0,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,47,1.42,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
610d4df86c4abc6b5ced6fa0,27,fe87ewee,3,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,1,1,NA,NA,0,1,1,NA,NA,0.74,1.1,1.19,0.5,0.34,60,60,-480,-40,-800,0,0,1,0,0,0,0,1,2,1,1,2,1,1,1,1,0,1,1,0,1,1,1,-1,1,1,1,0,0,0,0,0,0,0,0,3,47,0.74,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,47,NA,8,2,14,11,8,6,14,5,5,10,13,16,13,11,12,10,10,28,25,53,33,2
5e3024d69366c7000c4025ff,28,vmj6j5sf,1,left,right,NA,NA,3,2,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1B.bmp,2,0.75,0.25,0,1,NA,NA,1,0,NA,NA,1,1,0,NA,NA,0.53,0.76,0.66,1.56,0.54,60,-40,340,-520,-40,0,0,-1,0,0,0,0,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,47,0.74,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,47,42,4,2,39,24,8,16,24,11,4,17,16,10,9,2,18,20,15,48,63,53,40,6
66cdd069637121e241f7a40a,31,ilvocnr8,5,left,left,NA,NA,1,1,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,1,1,NA,NA,0,1,1,NA,NA,0.43,0.51,1,0.06,0.28,20,20,-60,-280,-220,0,0,1,0,0,0,0,1,2,1,1,2,1,1,1,1,0,1,1,0,1,1,1,-1,1,1,1,0,0,0,0,0,0,0,0,3,47,0.74,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,47,27,8,2,27,30,12,20,26,10,5,7,8,12,8,6,11,12,15,58,57,36,29,4
59b69d4fb269ef0001801733,1,djfcv4qm,5,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,0,0,32,35,0,0,0,21,24,1.12,0.58,0.84,0.43,0.73,-60,-60,-280,40,-320,0,0,-1,0,0,0,0,1,1,1,2,1,1,1,2,0,0,0,1,0,0,0,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,2,48,1.55,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,48,38,8,1,34,36,4,18,16,6,4,29,25,27,12,10,14,8,10,38,70,97,32,5
672a3488a8bffdf9dac2b72f,2,gyubbbth,1,right,right,NA,NA,2,2,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,0,0,30,29,0,0,0,25,22,1.51,0.56,0.43,0.32,0.54,-40,-40,20,-160,-100,0,0,-1,0,0,0,0,1,1,2,1,1,1,2,1,0,0,1,0,0,0,1,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,2,48,1.55,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,48,26,5,2,6,5,2,2,4,1,3,14,18,18,8,8,9,12,4,8,11,59,29,2
587b7ab8c192390001d60136,3,gunf45xl,4,left,left,NA,NA,2,3,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,0,1,0,1,NA,NA,1,1,29,14,0,1,1,30,25,1.33,0.62,1.03,0.41,0.52,40,60,500,120,300,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,2,48,1.55,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,48,60,7,2,19,20,0,0,4,1,6,7,11,15,7,3,16,3,7,4,39,41,22,2
5e9b60ab511e7a0650994050,4,8g9qhxee,3,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,0,0,38,39,0,0,0,31,30,1.17,0.83,0.67,1.04,0.5,-60,-60,700,720,780,0,0,-1,0,0,0,0,1,1,2,1,1,1,2,1,0,0,1,0,0,0,1,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,2,48,1.55,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,48,45,4,1,25,24,0,0,0,0,0,10,10,7,7,4,8,9,0,0,49,35,21,1
665ad886225977530cd6579c,5,myjr2c4x,2,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,0,0,34,35,0,0,0,27,26,1.55,0.68,1.59,0.65,0.4,-60,-60,260,260,300,0,0,-1,0,0,0,0,1,1,2,1,1,1,2,1,0,0,1,0,0,0,1,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,2,48,1.55,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,48,32,4,2,0,2,0,12,6,1,6,13,22,14,7,10,14,7,7,18,2,57,31,2
607d6e86f96c147cf2b3223c,22,0r57elef,1,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0.5,0.41,0.54,0.66,0.32,-60,-60,280,380,400,0,0,-1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0,0,0,2,48,1,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,48,33,7,2,25,19,2,14,6,3,1,8,10,13,7,3,9,6,4,22,44,39,18,2
5e3c759575109a055e99b38a,23,uro33w1j,2,left,left,NA,NA,1,1,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0.63,1.26,0.69,0.27,0.34,-20,-20,240,260,260,0,0,-1,0,0,0,0,1,1,1,2,1,1,1,2,0,0,0,1,0,0,0,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,3,48,0.67,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,48,43,8,1,13,12,0,2,8,0,0,7,7,9,7,2,10,4,0,10,25,31,16,2
67862f57b5350ebed10fac1f,24,v5uzjzeq,3,right,right,NA,NA,1,1,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0.48,0.52,0.51,0.49,0.44,-20,-20,260,260,280,0,0,-1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,1,0,0,2,48,1,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622bb4f79c52ad04bb91e752,25,r0epnh5n,4,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0.58,0.95,0.63,0.58,0.57,-60,-60,-100,80,100,0,0,-1,0,0,0,0,1,1,1,2,1,1,1,2,0,0,0,1,0,0,0,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,3,48,0.67,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,48,59,4,2,13,9,2,0,8,0,1,7,8,8,7,6,12,1,1,10,22,31,19,0
66095082185479f7db42d782,26,c8le880w,4,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0.84,0.88,0.53,1.09,0.32,-60,-60,-340,-20,-120,0,0,-1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,1,0,0,2,48,1,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
610d4df86c4abc6b5ced6fa0,27,fe87ewee,3,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0.67,2.17,2.09,1.29,0.47,-60,-60,-540,-100,-860,0,0,-1,0,0,0,0,1,1,1,2,1,1,1,2,0,0,0,1,0,0,0,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,3,48,0.67,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,48,NA,8,2,14,11,8,6,14,5,5,10,13,16,13,11,12,10,10,28,25,53,33,2
5e3024d69366c7000c4025ff,28,vmj6j5sf,1,left,left,NA,NA,2,3,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0.56,1.72,1.85,0.67,0.45,-40,-60,300,-580,-100,0,0,-1,0,0,0,0,1,1,1,2,1,1,1,2,0,0,0,1,0,0,0,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,3,48,0.67,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,48,42,4,2,39,24,8,16,24,11,4,17,16,10,9,2,18,20,15,48,63,53,40,6
66cdd069637121e241f7a40a,31,ilvocnr8,5,left,left,NA,NA,2,1,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,0,1,0,1,NA,NA,1,1,NA,NA,0,1,1,NA,NA,0.36,2.46,1.43,0.38,0.72,40,20,-20,-260,-200,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,3,48,0.67,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,48,27,8,2,27,30,12,20,26,10,5,7,8,12,8,6,11,12,15,58,57,36,29,4
59b69d4fb269ef0001801733,1,djfcv4qm,5,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0,1,NA,NA,0,0,32,35,0,1,1,22,25,1.44,0.6,0.34,0.83,0.14,60,60,-220,100,-260,0,0,1,0,0,0,0,1,2,2,1,2,2,2,2,0,1,1,0,1,1,1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,2,49,2.28,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,49,38,8,1,34,36,4,18,16,6,4,29,25,27,12,10,14,8,10,38,70,97,32,5
672a3488a8bffdf9dac2b72f,2,gyubbbth,1,right,left,NA,NA,2,2,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1B.bmp,2,0.5,0.5,0.75,0.25,NA,NA,0,1,30,30,1,1,0,26,22,1.58,0.65,0.38,0.02,1.19,40,-40,60,-200,-140,0,0,-1,0,0,0,0,2,2,1,1,2,2,2,1,1,1,0,0,1,1,1,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,2,49,2.28,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,49,26,5,2,6,5,2,2,4,1,3,14,18,18,8,8,9,12,4,8,11,59,29,2
587b7ab8c192390001d60136,3,gunf45xl,4,left,right,NA,NA,2,2,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1B.bmp,2,0.5,0.5,0.75,0.25,NA,NA,0,1,29,15,1,1,0,31,25,1.65,0.65,0.38,0.86,0.52,40,-40,540,80,260,0,0,-1,0,0,0,0,1,2,2,1,2,2,2,1,0,1,1,0,1,1,1,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,2,49,2.28,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,49,60,7,2,19,20,0,0,4,1,6,7,11,15,7,3,16,3,7,4,39,41,22,2
5e9b60ab511e7a0650994050,4,8g9qhxee,3,right,right,NA,NA,3,3,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.25,0.75,0.75,0.25,NA,NA,1,1,39,40,0,0,0,31,30,1.31,0.61,1.21,1.27,1.01,-60,-60,640,660,720,0,0,-1,0,0,0,0,1,2,1,1,2,2,2,1,0,1,0,0,1,1,1,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,2,49,2.28,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,49,45,4,1,25,24,0,0,0,0,0,10,10,7,7,4,8,9,0,0,49,35,21,1
665ad886225977530cd6579c,5,myjr2c4x,2,left,left,NA,NA,2,2,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.25,0.75,0.75,0.25,NA,NA,1,1,35,36,0,0,0,27,26,2.28,1.88,1.81,1.4,0.42,-40,-40,220,220,260,0,0,-1,0,0,0,0,1,2,1,1,2,2,2,1,0,1,0,0,1,1,1,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,2,49,2.28,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,49,32,4,2,0,2,0,12,6,1,6,13,22,14,7,10,14,7,7,18,2,57,31,2
607d6e86f96c147cf2b3223c,22,0r57elef,1,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.5,0.5,NA,NA,0,0,NA,NA,0,1,1,NA,NA,0.44,1.86,1.14,1.25,0.92,60,60,340,440,460,0,0,1,0,0,0,0,1,1,2,2,1,1,2,2,0,0,1,1,0,0,1,1,1,1,-1,-1,0,0,1,0,0,0,0,0,2,49,0.98,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,49,33,7,2,25,19,2,14,6,3,1,8,10,13,7,3,9,6,4,22,44,39,18,2
5e3c759575109a055e99b38a,23,uro33w1j,2,left,left,NA,NA,1,1,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.25,0.75,0.5,0.5,NA,NA,0,0,NA,NA,0,1,1,NA,NA,0.86,0.47,0.37,0.35,0.36,20,20,260,280,280,0,0,1,0,0,0,0,2,2,2,1,2,1,2,1,1,1,1,0,1,0,1,0,-1,1,-1,1,0,0,0,0,0,0,0,0,3,49,1.25,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,49,43,8,1,13,12,0,2,8,0,0,7,7,9,7,2,10,4,0,10,25,31,16,2
67862f57b5350ebed10fac1f,24,v5uzjzeq,3,left,left,NA,NA,1,1,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.5,0.5,NA,NA,0,0,NA,NA,0,1,1,NA,NA,0.38,0.52,0.33,0.44,0.36,20,20,280,280,300,0,0,1,0,0,0,0,1,1,2,2,1,1,2,2,0,0,1,1,0,0,1,1,1,1,-1,-1,0,0,1,0,0,0,0,0,2,49,0.98,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622bb4f79c52ad04bb91e752,25,r0epnh5n,4,right,right,NA,NA,1,1,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.25,0.75,NA,NA,1,1,NA,NA,0,0,0,NA,NA,1.01,1.48,1.62,0.84,0.89,-20,-20,-120,60,80,0,0,-1,0,0,0,0,2,1,2,1,2,1,1,1,1,0,1,0,1,0,0,0,-1,1,1,1,0,0,0,0,0,0,0,0,3,49,1.25,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,49,59,4,2,13,9,2,0,8,0,1,7,8,8,7,6,12,1,1,10,22,31,19,0
