participant.label,participant.id_in_session,group.trial_number,is_consecutive,choice_switch_across_trials,outcome_value,switch_difference,consensus_numeric,consensus_level,direction,trial_type
5c921106b788a2000170709f,63,2,TRUE,0,100,0,0,2:2,Against group,Stay
5f450738ab827a05e739ef40,64,2,TRUE,1,0,1,1,3:1,Against group,Switch
66fd3f6c93c24ecc119be354,68,2,TRUE,1,100,1,1,3:1,With group,Switch
5f0db498f5e4e102c0f65b67,73,2,TRUE,0,100,0,2,4:0,Against group,Stay
6658b4ff0f6362e1f068dd84,75,2,TRUE,0,100,0,0,2:2,Against group,Stay
5bb0df0871e1b2000176bfc2,77,2,TRUE,0,100,0,0,2:2,Against group,Stay
5e3ddcf95556b204cb143eab,78,2,TRUE,0,100,0,1,3:1,With group,Stay
5d41925ef7b99500012b960e,79,2,TRUE,0,100,0,1,3:1,With group,Stay
67894339aa346efa2532bf8d,86,2,TRUE,0,0,0,1,3:1,Against group,Stay
656de94bf069f0a1446f47c5,88,2,TRUE,1,100,1,0,2:2,Against group,Switch
661ff1375e36e533ec479a8c,123,2,TRUE,0,100,0,2,4:0,With group,Stay
59f873de07e3780001ccd6e4,124,2,TRUE,0,100,0,2,4:0,With group,Stay
6658da867c86929c183cec40,129,2,TRUE,0,100,0,2,4:0,With group,Stay
679a0366c8793f4845badfd6,134,2,TRUE,0,0,0,0,2:2,Against group,Stay
6658b198f863db3c5d605d13,136,2,TRUE,0,100,0,1,3:1,Against group,Stay
5ad0ba03fb109b0001a3148e,137,2,TRUE,0,0,0,0,2:2,Against group,Stay
5bf7be3abd1fd30001aa5498,152,2,TRUE,0,100,0,1,3:1,With group,Stay
629b3b3c89d490460eacbfbc,153,2,TRUE,0,100,0,1,3:1,With group,Stay
67772cab4247719f8cb639b2,159,2,TRUE,1,100,1,2,4:0,With group,Switch
6659fbe836e30024b47db6cd,164,2,TRUE,0,100,0,1,3:1,With group,Stay
5d80167240f91c001acbb0a2,165,2,TRUE,1,100,1,1,3:1,With group,Switch
5f674b595c87a8334c381ae7,167,2,TRUE,1,100,1,1,3:1,With group,Switch
65cd5b72f200e9541dc051f7,168,2,TRUE,1,0,1,1,3:1,With group,Switch
58404fd8ad98e40001ce915f,169,2,TRUE,0,100,0,2,4:0,With group,Stay
5ea01c7e792cdc00099748d6,171,2,TRUE,1,100,1,2,4:0,With group,Switch
5d3983cb8580230018bbf15f,172,2,TRUE,1,100,1,2,4:0,With group,Switch
60b3daed9cafd5926a44f4d6,173,2,TRUE,0,100,0,1,3:1,With group,Stay
60aa79fa99f7d53701b02256,175,2,TRUE,1,0,1,2,4:0,Against group,Switch
5f78863ec51814422de56470,176,2,TRUE,1,100,1,2,4:0,With group,Switch
5f32e77f34cb5e09af85ff3e,177,2,TRUE,0,100,0,1,3:1,With group,Stay
5ef6354b6d77930e716a2a1d,189,2,TRUE,0,100,0,2,4:0,With group,Stay
65df337b8dc407fe8c4369c1,190,2,TRUE,0,100,0,2,4:0,With group,Stay
5b72e785fb359c0001d8f1c2,192,2,TRUE,1,0,1,2,4:0,With group,Switch
6765ad2b94f8f4ac95f58d3f,200,2,TRUE,1,0,1,1,3:1,Against group,Switch
568aebfc39a70e000b57acf9,203,2,TRUE,0,100,0,2,4:0,With group,Stay
5aea25acd9f2be0001933493,206,2,TRUE,0,100,0,0,2:2,Against group,Stay
5a5a6ed7f6c517000195029e,212,2,TRUE,0,0,0,0,2:2,Against group,Stay
671536a4dee5f7f5774fc909,220,2,TRUE,1,0,1,1,3:1,Against group,Switch
5efb49177e130c0785b93842,225,2,TRUE,1,100,1,0,2:2,Against group,Switch
669e58ff5a1c84c90a37a962,226,2,TRUE,0,0,0,1,3:1,Against group,Stay
67a8ea5b60e547967f54367b,228,2,TRUE,1,100,1,1,3:1,Against group,Switch
5eeb6965645c11097b4bae82,229,2,TRUE,0,0,0,0,2:2,Against group,Stay
5d2b11ac3a260c001af2d338,230,2,TRUE,0,100,0,0,2:2,Against group,Stay
602a2911a73ba046955f6c58,232,2,TRUE,0,0,0,1,3:1,Against group,Stay
5f24a57c030da70af5ffd2bf,233,2,TRUE,0,100,0,1,3:1,Against group,Stay
67606cca6591f7023be55e8e,237,2,TRUE,0,100,0,0,2:2,Against group,Stay
644150ada063f0646fa94580,240,2,TRUE,0,100,0,0,2:2,Against group,Stay
63d7b5321ace6099e3a83386,244,2,TRUE,0,0,0,1,3:1,Against group,Stay
66bcce7233ce3b6b5aaecd5e,255,2,TRUE,1,100,1,0,2:2,Against group,Switch
641ecfa9f83175a3d9f63636,256,2,TRUE,0,100,0,0,2:2,Against group,Stay
5c18daaae467040001e68fc4,258,2,TRUE,1,100,1,0,2:2,Against group,Switch
642edde09e616b33709868d0,259,2,TRUE,0,100,0,0,2:2,Against group,Stay
60de3c34940c209d729e32b8,261,2,TRUE,1,100,1,0,2:2,Against group,Switch
66e84a9aeb1250e4e671ae2c,263,2,TRUE,0,100,0,2,4:0,Against group,Stay
676c67883fa1ba4ea4eb05a7,267,2,TRUE,0,100,0,0,2:2,Against group,Stay
60f816ff1fa74fcfab532378,272,2,TRUE,0,0,0,1,3:1,Against group,Stay
62e154b0682e270b4acdf5ee,275,2,TRUE,1,0,1,0,2:2,Against group,Switch
5dbb0562b1df1b110ead5bba,292,2,TRUE,0,100,0,1,3:1,With group,Stay
595fa59caa841c00018d7225,293,2,TRUE,1,0,1,0,2:2,Against group,Switch
5bc690392885710001a0bb76,294,2,TRUE,0,100,0,2,4:0,With group,Stay
586400dfec49b5000158fbea,297,2,TRUE,0,0,0,1,3:1,With group,Stay
664a0d8b5ef52adae600c9fa,299,2,TRUE,0,0,0,0,2:2,Against group,Stay
5f0255082e1a9e3f9039b435,302,2,TRUE,0,100,0,1,3:1,Against group,Stay
5d532f8c8d4ab1001d1befe0,312,2,TRUE,0,0,0,0,2:2,Against group,Stay
645e967fad9bc8bdc1a16ac0,326,2,TRUE,1,100,1,2,4:0,With group,Switch
5c5cad3e4ee81200018eafe2,327,2,TRUE,0,0,0,2,4:0,With group,Stay
60cfaefb198a684067969f69,328,2,TRUE,1,100,1,2,4:0,With group,Switch
62b344e3e39755aabc5bed02,329,2,TRUE,1,100,1,2,4:0,With group,Switch
5a9c41f2dbdb470001eeef9c,331,2,TRUE,0,0,0,2,4:0,With group,Stay
67878e264046b71df4ad64af,334,2,TRUE,0,0,0,2,4:0,With group,Stay
5ee4a14b578f8a000b384376,337,2,TRUE,1,100,1,2,4:0,With group,Switch
6425ffdf7fd742839b924ac5,339,2,TRUE,0,100,0,1,3:1,With group,Stay
59ccd702faf42e00012b68f5,341,2,TRUE,0,100,0,2,4:0,With group,Stay
5b421b9ac2e3810001763252,343,2,TRUE,1,100,1,2,4:0,With group,Switch
67419a995c7dd3559c354d09,344,2,TRUE,1,0,1,2,4:0,Against group,Switch
65845f67f9ed8c08c8e58949,345,2,TRUE,0,100,0,1,3:1,With group,Stay
559bbbdafdf99b7ce19d5b3d,347,2,TRUE,0,100,0,1,3:1,With group,Stay
5e7e1679f8a96f4be83e51e4,353,2,TRUE,0,100,0,2,4:0,With group,Stay
66742c4307bb2004831faaef,359,2,TRUE,0,100,0,2,4:0,With group,Stay
5f2fcda9700ba6032442db9c,377,2,TRUE,0,100,0,2,4:0,Against group,Stay
59479251f236120001ecf9a2,381,2,TRUE,0,100,0,2,4:0,With group,Stay
60b3950b9a1de417d37bb8d2,382,2,TRUE,0,100,0,1,3:1,With group,Stay
5e11bda11e2e5885070a0b22,384,2,TRUE,0,100,0,1,3:1,With group,Stay
677833b592e5cc616ab5f35f,386,2,TRUE,1,0,1,1,3:1,With group,Switch
5932e2c8b97ad00001745487,393,2,TRUE,0,100,0,2,4:0,With group,Stay
65b0221481be9840cf46c89f,396,2,TRUE,0,100,0,2,4:0,With group,Stay
5dee265613911c4bb3c0ac7e,398,2,TRUE,0,100,0,2,4:0,With group,Stay
60886f033e4f5c214da0c898,409,2,TRUE,1,100,1,1,3:1,With group,Switch
5ee637a18976fc391312fe01,419,2,TRUE,0,0,0,2,4:0,Against group,Stay
67713deebb236b91f2cd106a,429,2,TRUE,1,100,1,1,3:1,With group,Switch
67390dd94909abc2cafc84da,434,2,TRUE,1,100,1,1,3:1,With group,Switch
59b5a275c05bb50001eb3c4b,448,2,TRUE,1,100,1,2,4:0,With group,Switch
5adb3e135f327e0001fb329c,456,2,TRUE,0,0,0,2,4:0,With group,Stay
581f6c63930a280001062e8c,464,2,TRUE,1,100,1,2,4:0,With group,Switch
66bfd3867e3dd5e2c19650b9,1,3,TRUE,0,0,0,0,2:2,Against group,Stay
647849063b9fd9be24803727,3,3,TRUE,1,100,1,2,4:0,With group,Switch
666d914c8a386185e18db071,4,3,TRUE,1,100,1,1,3:1,Against group,Switch
673f6ffebce20832346325de,5,3,TRUE,1,0,1,1,3:1,Against group,Switch
665d5a08c8e61c18498d08c9,6,3,TRUE,1,100,1,2,4:0,With group,Switch
6426cfe964863ee2ff26642f,7,3,TRUE,0,100,0,2,4:0,With group,Stay
5fbccd88199e4319f7a988d2,10,3,TRUE,0,100,0,2,4:0,With group,Stay
62f3b543dce069211e8e982c,11,3,TRUE,0,100,0,0,2:2,Against group,Stay
6173c5b0aa4bc2370fd2c1f2,12,3,TRUE,1,0,1,2,4:0,With group,Switch
6765877a0722b290bb4ab344,14,3,TRUE,0,100,0,2,4:0,With group,Stay
6534cceb3847273f3c9b8239,15,3,TRUE,1,0,1,0,2:2,Against group,Switch
604541676af7216614098dde,16,3,TRUE,0,100,0,2,4:0,With group,Stay
5c4f5967aac8be0001716a65,17,3,TRUE,0,100,0,2,4:0,With group,Stay
6658b14f04e819e67ebcf3ff,21,3,TRUE,0,100,0,2,4:0,With group,Stay
5c2d0d21e263990001799ef3,24,3,TRUE,1,100,1,2,4:0,With group,Switch
62fb8ef806ee6962abefc45e,27,3,TRUE,0,100,0,2,4:0,With group,Stay
60e4949dd5c2941c69e48621,32,3,TRUE,0,100,0,2,4:0,With group,Stay
631624eda5f1f762834e370d,34,3,TRUE,1,0,1,2,4:0,With group,Switch
660453c9877e571d12b555f7,43,3,TRUE,0,100,0,2,4:0,With group,Stay
60154af277ec314fd8fe1449,48,3,TRUE,0,100,0,2,4:0,With group,Stay
62b44f66a16d45783569fad6,49,3,TRUE,0,100,0,2,4:0,With group,Stay
664212577c09653c94741aab,51,3,TRUE,0,100,0,1,3:1,With group,Stay
6266b0409582f553a3e10d9a,53,3,TRUE,0,100,0,2,4:0,With group,Stay
5eadaff848b26f4483ae62d9,56,3,TRUE,0,100,0,2,4:0,With group,Stay
67607c67fcf3f8b4093a8356,57,3,TRUE,1,100,1,1,3:1,With group,Switch
6760765e6a687b2878284f5e,58,3,TRUE,0,100,0,2,4:0,With group,Stay
5bb7abf3c190e20001e5c2c8,59,3,TRUE,1,100,1,1,3:1,With group,Switch
666a1e606b80f9865c1f3d5f,60,3,TRUE,0,0,0,2,4:0,With group,Stay
6753746b1f8827e2bd586bf0,61,3,TRUE,0,100,0,2,4:0,Against group,Stay
672a94165edd330fd1919b86,62,3,TRUE,0,0,0,2,4:0,With group,Stay
5c921106b788a2000170709f,63,3,TRUE,0,100,0,1,3:1,With group,Stay
5f450738ab827a05e739ef40,64,3,TRUE,1,100,1,2,4:0,With group,Switch
66fd3f6c93c24ecc119be354,68,3,TRUE,1,0,1,1,3:1,Against group,Switch
5f0db498f5e4e102c0f65b67,73,3,TRUE,0,0,0,1,3:1,Against group,Stay
6658b4ff0f6362e1f068dd84,75,3,TRUE,0,100,0,0,2:2,Against group,Stay
5bb0df0871e1b2000176bfc2,77,3,TRUE,0,100,0,0,2:2,Against group,Stay
5e3ddcf95556b204cb143eab,78,3,TRUE,0,100,0,0,2:2,Against group,Stay
5d41925ef7b99500012b960e,79,3,TRUE,0,100,0,0,2:2,Against group,Stay
656de94bf069f0a1446f47c5,88,3,TRUE,0,100,0,0,2:2,Against group,Stay
5d7a1fce27fb8a000196993e,99,3,TRUE,0,100,0,1,3:1,With group,Stay
5a7226d9f660ae0001a9a547,101,3,TRUE,0,100,0,1,3:1,With group,Stay
672f246d1d67d71960402ef8,102,3,TRUE,0,0,0,2,4:0,Against group,Stay
5d66f49c531d6e0001e99e8a,103,3,TRUE,0,100,0,1,3:1,With group,Stay
66bbafb05de7e549455aa4ff,110,3,TRUE,1,100,1,1,3:1,With group,Switch
661ff1375e36e533ec479a8c,123,3,TRUE,1,0,1,2,4:0,With group,Switch
59f873de07e3780001ccd6e4,124,3,TRUE,0,100,0,2,4:0,With group,Stay
596e1edd39e9d00001b7bb98,126,3,TRUE,0,100,0,1,3:1,With group,Stay
5b0b369230d5620001553596,127,3,TRUE,0,100,0,1,3:1,With group,Stay
6658da867c86929c183cec40,129,3,TRUE,0,100,0,2,4:0,With group,Stay
5af32f9d003f6c0001f2905b,131,3,TRUE,0,100,0,1,3:1,With group,Stay
679a0366c8793f4845badfd6,134,3,TRUE,0,0,0,0,2:2,Against group,Stay
6658b198f863db3c5d605d13,136,3,TRUE,0,100,0,1,3:1,Against group,Stay
5ad0ba03fb109b0001a3148e,137,3,TRUE,0,0,0,0,2:2,Against group,Stay
670ffdb6896bad5ab5d6f894,155,3,TRUE,0,0,0,1,3:1,With group,Stay
66854ca22a0b1e7e87b469a4,157,3,TRUE,0,100,0,2,4:0,Against group,Stay
59772a6c5cde890001dc01a0,158,3,TRUE,0,0,0,2,4:0,Against group,Stay
5623d483ed6e5a0005c803de,163,3,TRUE,1,100,1,1,3:1,With group,Switch
5d80167240f91c001acbb0a2,165,3,TRUE,0,100,0,0,2:2,Against group,Stay
5a840fcfb093f80001a7cf78,166,3,TRUE,0,100,0,1,3:1,With group,Stay
5f674b595c87a8334c381ae7,167,3,TRUE,1,0,1,1,3:1,Against group,Switch
65cd5b72f200e9541dc051f7,168,3,TRUE,0,100,0,1,3:1,Against group,Stay
58404fd8ad98e40001ce915f,169,3,TRUE,0,100,0,1,3:1,With group,Stay
671ec2ffd89afa2ce6dea859,170,3,TRUE,0,100,0,1,3:1,With group,Stay
5ea01c7e792cdc00099748d6,171,3,TRUE,1,0,1,1,3:1,With group,Switch
5d3983cb8580230018bbf15f,172,3,TRUE,0,100,0,1,3:1,With group,Stay
60b3daed9cafd5926a44f4d6,173,3,TRUE,0,100,0,0,2:2,Against group,Stay
60aa79fa99f7d53701b02256,175,3,TRUE,1,100,1,0,2:2,Against group,Switch
5f78863ec51814422de56470,176,3,TRUE,1,0,1,1,3:1,With group,Switch
53a18b8ffdf99b79ca51df6e,188,3,TRUE,1,100,1,0,2:2,Against group,Switch
5ef6354b6d77930e716a2a1d,189,3,TRUE,0,100,0,2,4:0,With group,Stay
65df337b8dc407fe8c4369c1,190,3,TRUE,0,100,0,2,4:0,With group,Stay
5b72e785fb359c0001d8f1c2,192,3,TRUE,0,100,0,2,4:0,With group,Stay
568aebfc39a70e000b57acf9,203,3,TRUE,0,100,0,2,4:0,With group,Stay
671536a4dee5f7f5774fc909,220,3,TRUE,0,0,0,2,4:0,Against group,Stay
5fbf94f2891c55203896f7dc,222,3,TRUE,1,0,1,2,4:0,With group,Switch
5efb49177e130c0785b93842,225,3,TRUE,0,100,0,1,3:1,With group,Stay
5eeb6965645c11097b4bae82,229,3,TRUE,1,100,1,0,2:2,Against group,Switch
5d2b11ac3a260c001af2d338,230,3,TRUE,1,100,1,1,3:1,Against group,Switch
602a2911a73ba046955f6c58,232,3,TRUE,1,100,1,1,3:1,With group,Switch
5f24a57c030da70af5ffd2bf,233,3,TRUE,0,100,0,0,2:2,Against group,Stay
5cfbf333ac28dd00196e807b,234,3,TRUE,0,100,0,2,4:0,With group,Stay
60b235f65a20aec2984f4b80,235,3,TRUE,0,100,0,2,4:0,With group,Stay
67606cca6591f7023be55e8e,237,3,TRUE,0,100,0,1,3:1,With group,Stay
6658b578aab263fcab6c8edb,238,3,TRUE,0,100,0,2,4:0,With group,Stay
644150ada063f0646fa94580,240,3,TRUE,0,100,0,1,3:1,With group,Stay
5bbc3d95f1f9ba000141d855,246,3,TRUE,0,100,0,2,4:0,With group,Stay
66bcce7233ce3b6b5aaecd5e,255,3,TRUE,0,100,0,1,3:1,With group,Stay
642edde09e616b33709868d0,259,3,TRUE,0,100,0,1,3:1,With group,Stay
66e84a9aeb1250e4e671ae2c,263,3,TRUE,1,100,1,1,3:1,With group,Switch
62e154b0682e270b4acdf5ee,275,3,TRUE,0,100,0,1,3:1,With group,Stay
5dbb0562b1df1b110ead5bba,292,3,TRUE,0,100,0,2,4:0,With group,Stay
595fa59caa841c00018d7225,293,3,TRUE,1,100,1,2,4:0,With group,Switch
586400dfec49b5000158fbea,297,3,TRUE,0,100,0,2,4:0,With group,Stay
664a0d8b5ef52adae600c9fa,299,3,TRUE,1,100,1,2,4:0,With group,Switch
5f0255082e1a9e3f9039b435,302,3,TRUE,0,100,0,2,4:0,With group,Stay
5983095e9bf4fe0001071115,305,3,TRUE,1,100,1,2,4:0,With group,Switch
645e967fad9bc8bdc1a16ac0,326,3,TRUE,0,100,0,2,4:0,With group,Stay
62b344e3e39755aabc5bed02,329,3,TRUE,0,100,0,2,4:0,With group,Stay
5a9c41f2dbdb470001eeef9c,331,3,TRUE,0,100,0,2,4:0,With group,Stay
67878e264046b71df4ad64af,334,3,TRUE,1,0,1,2,4:0,With group,Switch
6425ffdf7fd742839b924ac5,339,3,TRUE,0,100,0,2,4:0,With group,Stay
59ccd702faf42e00012b68f5,341,3,TRUE,0,100,0,2,4:0,With group,Stay
67419a995c7dd3559c354d09,344,3,TRUE,1,100,1,2,4:0,With group,Switch
65845f67f9ed8c08c8e58949,345,3,TRUE,0,100,0,2,4:0,With group,Stay
559bbbdafdf99b7ce19d5b3d,347,3,TRUE,0,100,0,2,4:0,With group,Stay
5e7e1679f8a96f4be83e51e4,353,3,TRUE,1,0,1,2,4:0,Against group,Switch
66742c4307bb2004831faaef,359,3,TRUE,1,0,1,1,3:1,With group,Switch
66fc6008cda3d277a8978dbf,361,3,TRUE,0,100,0,1,3:1,With group,Stay
5c7c38999f29bd0001349ca9,379,3,TRUE,0,100,0,2,4:0,With group,Stay
59479251f236120001ecf9a2,381,3,TRUE,0,100,0,1,3:1,Against group,Stay
666f1aec64844fbd48cd89b8,383,3,TRUE,0,100,0,2,4:0,With group,Stay
66e0184c55c6299d2c7c0101,387,3,TRUE,0,100,0,0,2:2,Against group,Stay
6773d48f1875062d8ac2c68d,391,3,TRUE,0,0,0,2,4:0,With group,Stay
59dccd61e75b450001a689b7,392,3,TRUE,1,100,1,2,4:0,With group,Switch
5932e2c8b97ad00001745487,393,3,TRUE,0,100,0,0,2:2,Against group,Stay
6675bf37807f61e58f53c9d2,394,3,TRUE,0,100,0,2,4:0,With group,Stay
5dee265613911c4bb3c0ac7e,398,3,TRUE,0,100,0,0,2:2,Against group,Stay
659d6e087606f95235236d8e,401,3,TRUE,0,100,0,1,3:1,With group,Stay
672df806e7c2f55e8e2bf477,403,3,TRUE,0,100,0,1,3:1,With group,Stay
660a6b953836d16312814993,410,3,TRUE,0,100,0,1,3:1,With group,Stay
665971fc694c72b87647f8c9,412,3,TRUE,0,0,0,1,3:1,Against group,Stay
62ac71cec3309a48781684eb,427,3,TRUE,0,100,0,0,2:2,Against group,Stay
6658b1bc9b9cd1a0f1a2538b,430,3,TRUE,0,100,0,0,2:2,Against group,Stay
5797564b70c76a0001245734,443,3,TRUE,0,100,0,2,4:0,With group,Stay
5ea00a8a39c0f00008064b2b,444,3,TRUE,1,100,1,2,4:0,With group,Switch
600606925db9c892b3939202,445,3,TRUE,0,100,0,2,4:0,With group,Stay
676998e4f6daae6e1a643595,447,3,TRUE,0,100,0,2,4:0,With group,Stay
59b5a275c05bb50001eb3c4b,448,3,TRUE,0,100,0,2,4:0,With group,Stay
6776db5ec2686c027926581e,449,3,TRUE,0,100,0,2,4:0,With group,Stay
5adb3e135f327e0001fb329c,456,3,TRUE,1,0,1,2,4:0,With group,Switch
5acd63a20527ba0001c28078,457,3,TRUE,0,100,0,2,4:0,With group,Stay
60b3d51e5faeb57cea9ecda6,461,3,TRUE,0,100,0,2,4:0,With group,Stay
667987ee48ef12debe279619,463,3,TRUE,1,0,1,2,4:0,With group,Switch
581f6c63930a280001062e8c,464,3,TRUE,0,100,0,2,4:0,With group,Stay
66502c8dc29366cf9a8b372f,468,3,TRUE,1,100,1,2,4:0,With group,Switch
647849063b9fd9be24803727,3,4,TRUE,0,100,0,1,3:1,With group,Stay
665d5a08c8e61c18498d08c9,6,4,TRUE,0,100,0,1,3:1,With group,Stay
6426cfe964863ee2ff26642f,7,4,TRUE,0,100,0,1,3:1,With group,Stay
5fbccd88199e4319f7a988d2,10,4,TRUE,0,100,0,1,3:1,With group,Stay
6173c5b0aa4bc2370fd2c1f2,12,4,TRUE,1,0,1,2,4:0,Against group,Switch
63c80a427dfa1305502df5a8,13,4,TRUE,1,0,1,2,4:0,Against group,Switch
6765877a0722b290bb4ab344,14,4,TRUE,0,100,0,1,3:1,With group,Stay
604541676af7216614098dde,16,4,TRUE,0,100,0,1,3:1,With group,Stay
5c4f5967aac8be0001716a65,17,4,TRUE,0,100,0,1,3:1,With group,Stay
6658b14f04e819e67ebcf3ff,21,4,TRUE,0,100,0,2,4:0,With group,Stay
5c2d0d21e263990001799ef3,24,4,TRUE,0,100,0,2,4:0,With group,Stay
62fb8ef806ee6962abefc45e,27,4,TRUE,0,100,0,2,4:0,With group,Stay
60e4949dd5c2941c69e48621,32,4,TRUE,0,100,0,2,4:0,With group,Stay
631624eda5f1f762834e370d,34,4,TRUE,0,100,0,2,4:0,With group,Stay
660453c9877e571d12b555f7,43,4,TRUE,0,100,0,2,4:0,With group,Stay
60154af277ec314fd8fe1449,48,4,TRUE,0,100,0,2,4:0,With group,Stay
62b44f66a16d45783569fad6,49,4,TRUE,0,100,0,2,4:0,With group,Stay
6744d143eddffd17d345b192,50,4,TRUE,0,100,0,2,4:0,With group,Stay
664212577c09653c94741aab,51,4,TRUE,0,100,0,2,4:0,With group,Stay
6266b0409582f553a3e10d9a,53,4,TRUE,0,100,0,2,4:0,With group,Stay
5eadaff848b26f4483ae62d9,56,4,TRUE,0,100,0,2,4:0,With group,Stay
67607c67fcf3f8b4093a8356,57,4,TRUE,0,100,0,2,4:0,With group,Stay
6760765e6a687b2878284f5e,58,4,TRUE,0,100,0,2,4:0,With group,Stay
5bb7abf3c190e20001e5c2c8,59,4,TRUE,1,0,1,2,4:0,With group,Switch
666a1e606b80f9865c1f3d5f,60,4,TRUE,0,100,0,2,4:0,With group,Stay
6753746b1f8827e2bd586bf0,61,4,TRUE,0,0,0,2,4:0,With group,Stay
672a94165edd330fd1919b86,62,4,TRUE,1,0,1,2,4:0,With group,Switch
5c921106b788a2000170709f,63,4,TRUE,0,100,0,2,4:0,With group,Stay
5f450738ab827a05e739ef40,64,4,TRUE,1,0,1,2,4:0,With group,Switch
6658b4ff0f6362e1f068dd84,75,4,TRUE,0,100,0,1,3:1,Against group,Stay
5bb0df0871e1b2000176bfc2,77,4,TRUE,0,100,0,1,3:1,Against group,Stay
67894339aa346efa2532bf8d,86,4,TRUE,0,0,0,0,2:2,Against group,Stay
656de94bf069f0a1446f47c5,88,4,TRUE,0,100,0,0,2:2,Against group,Stay
5d7a1fce27fb8a000196993e,99,4,TRUE,0,100,0,1,3:1,With group,Stay
5a7226d9f660ae0001a9a547,101,4,TRUE,0,100,0,2,4:0,Against group,Stay
672f246d1d67d71960402ef8,102,4,TRUE,0,0,0,1,3:1,With group,Stay
5d66f49c531d6e0001e99e8a,103,4,TRUE,0,100,0,1,3:1,With group,Stay
66bbafb05de7e549455aa4ff,110,4,TRUE,0,100,0,1,3:1,With group,Stay
59f873de07e3780001ccd6e4,124,4,TRUE,0,100,0,2,4:0,With group,Stay
6658da867c86929c183cec40,129,4,TRUE,0,100,0,2,4:0,With group,Stay
5bf7be3abd1fd30001aa5498,152,4,TRUE,0,100,0,2,4:0,With group,Stay
629b3b3c89d490460eacbfbc,153,4,TRUE,0,100,0,2,4:0,With group,Stay
6773d73519c6135fee11ae3d,154,4,TRUE,0,0,0,1,3:1,Against group,Stay
670ffdb6896bad5ab5d6f894,155,4,TRUE,0,0,0,1,3:1,Against group,Stay
60ac1213194b969a2accb5c4,156,4,TRUE,0,100,0,2,4:0,With group,Stay
66854ca22a0b1e7e87b469a4,157,4,TRUE,0,100,0,0,2:2,Against group,Stay
67772cab4247719f8cb639b2,159,4,TRUE,1,100,1,1,3:1,With group,Switch
5623d483ed6e5a0005c803de,163,4,TRUE,1,100,1,0,2:2,Against group,Switch
6659fbe836e30024b47db6cd,164,4,TRUE,0,100,0,2,4:0,With group,Stay
5d80167240f91c001acbb0a2,165,4,TRUE,0,100,0,1,3:1,With group,Stay
5f674b595c87a8334c381ae7,167,4,TRUE,0,0,0,2,4:0,Against group,Stay
65cd5b72f200e9541dc051f7,168,4,TRUE,1,100,1,1,3:1,With group,Switch
58404fd8ad98e40001ce915f,169,4,TRUE,0,100,0,1,3:1,With group,Stay
5ea01c7e792cdc00099748d6,171,4,TRUE,0,100,0,1,3:1,With group,Stay
5d3983cb8580230018bbf15f,172,4,TRUE,0,100,0,1,3:1,With group,Stay
60b3daed9cafd5926a44f4d6,173,4,TRUE,0,100,0,1,3:1,With group,Stay
60aa79fa99f7d53701b02256,175,4,TRUE,0,100,0,1,3:1,With group,Stay
5f78863ec51814422de56470,176,4,TRUE,0,100,0,2,4:0,Against group,Stay
5f32e77f34cb5e09af85ff3e,177,4,TRUE,1,0,1,2,4:0,With group,Switch
53a18b8ffdf99b79ca51df6e,188,4,TRUE,0,100,0,1,3:1,With group,Stay
5ef6354b6d77930e716a2a1d,189,4,TRUE,0,100,0,1,3:1,Against group,Stay
65df337b8dc407fe8c4369c1,190,4,TRUE,0,100,0,0,2:2,Against group,Stay
5b72e785fb359c0001d8f1c2,192,4,TRUE,1,0,1,0,2:2,Against group,Switch
6765ad2b94f8f4ac95f58d3f,200,4,TRUE,0,100,0,0,2:2,Against group,Stay
568aebfc39a70e000b57acf9,203,4,TRUE,0,100,0,0,2:2,Against group,Stay
5aea25acd9f2be0001933493,206,4,TRUE,0,100,0,0,2:2,Against group,Stay
5a5a6ed7f6c517000195029e,212,4,TRUE,0,0,0,1,3:1,Against group,Stay
671536a4dee5f7f5774fc909,220,4,TRUE,1,100,1,2,4:0,Against group,Switch
5fbf94f2891c55203896f7dc,222,4,TRUE,1,0,1,1,3:1,With group,Switch
56f597c5736c79000b228052,223,4,TRUE,0,100,0,1,3:1,Against group,Stay
5efb49177e130c0785b93842,225,4,TRUE,0,100,0,1,3:1,With group,Stay
5eeb6965645c11097b4bae82,229,4,TRUE,0,100,0,2,4:0,With group,Stay
5d2b11ac3a260c001af2d338,230,4,TRUE,1,100,1,2,4:0,With group,Switch
67693b69371357770f713607,231,4,TRUE,1,0,1,0,2:2,Against group,Switch
602a2911a73ba046955f6c58,232,4,TRUE,0,100,0,1,3:1,With group,Stay
5f24a57c030da70af5ffd2bf,233,4,TRUE,0,100,0,2,4:0,With group,Stay
5cfbf333ac28dd00196e807b,234,4,TRUE,0,100,0,1,3:1,With group,Stay
60b235f65a20aec2984f4b80,235,4,TRUE,0,100,0,2,4:0,Against group,Stay
67605e6a382a3f0292c2c6c5,236,4,TRUE,0,100,0,1,3:1,Against group,Stay
67606cca6591f7023be55e8e,237,4,TRUE,0,100,0,1,3:1,With group,Stay
6658b578aab263fcab6c8edb,238,4,TRUE,1,0,1,1,3:1,With group,Switch
644150ada063f0646fa94580,240,4,TRUE,0,100,0,1,3:1,With group,Stay
5e8a62bdf3599409e0b61b1a,241,4,TRUE,1,0,1,0,2:2,Against group,Switch
