session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
a3x1c739,3,gunf45xl,83,main_task,MyPage,1738930841,12,0,0
a3x1c739,2,gyubbbth,83,main_task,MyPage,1738930841,12,0,0
a3x1c739,12,9573db4h,3,instructions,TaskOverview,1738930846,1,0,0
a3x1c739,1,djfcv4qm,87,main_task,MyPage,1738930865,13,0,0
a3x1c739,4,8g9qhxee,87,main_task,MyPage,1738930865,13,0,0
a3x1c739,5,myjr2c4x,87,main_task,MyPage,1738930865,13,0,0
a3x1c739,3,gunf45xl,87,main_task,MyPage,1738930865,13,0,0
a3x1c739,2,gyubbbth,87,main_task,MyPage,1738930865,13,0,0
a3x1c739,4,8g9qhxee,91,main_task,MyPage,1738930889,14,0,0
a3x1c739,1,djfcv4qm,91,main_task,MyPage,1738930889,14,0,0
a3x1c739,3,gunf45xl,91,main_task,MyPage,1738930889,14,0,0
a3x1c739,2,gyubbbth,91,main_task,MyPage,1738930889,14,0,0
a3x1c739,5,myjr2c4x,91,main_task,MyPage,1738930889,14,0,0
a3x1c739,1,djfcv4qm,95,main_task,MyPage,1738930913,15,0,0
a3x1c739,4,8g9qhxee,95,main_task,MyPage,1738930913,15,0,0
a3x1c739,3,gunf45xl,95,main_task,MyPage,1738930913,15,0,0
a3x1c739,5,myjr2c4x,95,main_task,MyPage,1738930913,15,0,0
a3x1c739,2,gyubbbth,95,main_task,MyPage,1738930913,15,0,0
a3x1c739,4,8g9qhxee,99,main_task,MyPage,1738930937,16,0,0
a3x1c739,1,djfcv4qm,99,main_task,MyPage,1738930937,16,0,0
a3x1c739,3,gunf45xl,99,main_task,MyPage,1738930937,16,0,0
a3x1c739,2,gyubbbth,99,main_task,MyPage,1738930937,16,0,0
a3x1c739,5,myjr2c4x,99,main_task,MyPage,1738930937,16,0,0
a3x1c739,1,djfcv4qm,103,main_task,MyPage,1738930960,17,0,0
a3x1c739,4,8g9qhxee,103,main_task,MyPage,1738930961,17,0,0
a3x1c739,5,myjr2c4x,103,main_task,MyPage,1738930961,17,0,0
a3x1c739,3,gunf45xl,103,main_task,MyPage,1738930961,17,0,0
a3x1c739,2,gyubbbth,103,main_task,MyPage,1738930961,17,0,0
a3x1c739,13,27fqozkd,0,,InitializeParticipant,1738930968,1,0,0
a3x1c739,1,djfcv4qm,107,main_task,MyPage,1738930984,18,0,0
a3x1c739,4,8g9qhxee,107,main_task,MyPage,1738930984,18,0,0
a3x1c739,2,gyubbbth,107,main_task,MyPage,1738930985,18,0,0
a3x1c739,3,gunf45xl,107,main_task,MyPage,1738930985,18,0,0
a3x1c739,5,myjr2c4x,107,main_task,MyPage,1738930985,18,0,0
a3x1c739,13,27fqozkd,1,instructions,Welcome,1738931003,1,0,0
a3x1c739,13,27fqozkd,2,instructions,Consent,1738931007,1,0,0
a3x1c739,1,djfcv4qm,111,main_task,MyPage,1738931008,19,0,0
a3x1c739,2,gyubbbth,111,main_task,MyPage,1738931009,19,0,0
a3x1c739,4,8g9qhxee,111,main_task,MyPage,1738931009,19,0,0
a3x1c739,3,gunf45xl,111,main_task,MyPage,1738931009,19,0,0
a3x1c739,5,myjr2c4x,111,main_task,MyPage,1738931009,19,0,0
a3x1c739,12,9573db4h,4,instructions,TaskInstructionsPage1,1738931014,1,0,0
a3x1c739,1,djfcv4qm,115,main_task,MyPage,1738931033,20,0,0
a3x1c739,4,8g9qhxee,115,main_task,MyPage,1738931033,20,0,0
a3x1c739,3,gunf45xl,115,main_task,MyPage,1738931033,20,0,0
a3x1c739,5,myjr2c4x,115,main_task,MyPage,1738931033,20,0,0
a3x1c739,2,gyubbbth,115,main_task,MyPage,1738931033,20,0,0
a3x1c739,13,27fqozkd,3,instructions,TaskOverview,1738931044,1,0,0
a3x1c739,1,djfcv4qm,119,main_task,MyPage,1738931057,21,0,0
