participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.choice1,player.choice2,player.computer_choice1,player.computer_choice2,player.bet1,player.bet2,player.left_image,player.right_image,player.trial_reward,player.chosen_image_one,player.chosen_image_one_binary,player.chosen_image_two,player.chosen_image_two_binary,player.choice1_with,player.choice1_against,player.choice2_with,player.choice2_against,player.chosen_image_computer,player.chosen_image_computer_two,player.choice1_accuracy,player.choice2_accuracy,player.choice1_accuracy_sum,player.choice2_accuracy_sum,player.switch_vs_stay,player.choice1_reward_binary,player.choice2_reward_binary,player.choice1_reward_binary_sum,player.choice2_reward_binary_sum,player.my_page_load_time,player.individual_page_load_time,player.initial_choice_time,player.initial_bet_time,player.second_choice_time,player.second_bet_time,player.choice1_earnings,player.choice2_earnings,player.choice1_sum_earnings,player.choice2_sum_earnings,player.bonus_payment_score,player.base_payoff,player.bonus_payoff,player.total_payoff,player.loss_or_gain,player.computer_choice_one,player.computer_bet_one,player.computer_choice_two,player.computer_bet_two,player.player1_choice_one,player.player2_choice_one,player.player3_choice_one,player.player4_choice_one,player.player1_choice_two,player.player2_choice_two,player.player3_choice_two,player.player4_choice_two,player.player1_choice1_accuracy,player.player2_choice1_accuracy,player.player3_choice1_accuracy,player.player4_choice1_accuracy,player.player1_choice2_accuracy,player.player2_choice2_accuracy,player.player3_choice2_accuracy,player.player4_choice2_accuracy,player.player1_loss_or_gain,player.player2_loss_or_gain,player.player3_loss_or_gain,player.player4_loss_or_gain,player.player1_choice1_computer,player.player2_choice1_computer,player.player3_choice1_computer,player.player4_choice1_computer,player.player1_choice2_computer,player.player2_choice2_computer,player.player3_choice2_computer,player.player4_choice2_computer,player.manual_second_choice,player.disconnection_streak,player.is_bot,player.last_connection_time,player.last_check_time,player.consecutive_missed_checks,group.id_in_subsession,group.current_round,group.trial_number,group.my_page_load_time,group.round_reward_A,group.round_reward_B,group.intertrial_interval,group.second_bet_timer_ended_executed,group.next_round_transition_time,group.reward_probability_A,group.reward_probability_B,group.seventy_percent_image,group.thirty_percent_image,group.reversal_rounds,group.bet_container_displayed,group.remaining_images_displayed,group.reversal_happened,group.round_reward_set,group.all_players_loaded,group.players_loaded_count,group.disconnected_players,group.bot_players,group.active_bots,group.disconnection_streaks,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
4,i56u6du9,63174af7d57182f9bf90c094,0,294,294,submission,Submit,2025-02-21 12:10:20.378272,1,,,0.0,2,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,2,2,3,1,,,0,0,29,23,0,1,1,31,33,1.53,1.53,0.56,0.46,0.78,0.79,60,60,320,520,240,10.0,0.0,0.0,1,0,0,0,0,2,1,1,2,2,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1740142066.4493206,1740142087.6777432,0,5,1,56,1.65,1,0,5000,1,1740142088910.2217,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
5,hhtq9cwd,672df806e7c2f55e8e2bf477,0,294,294,submission,Submit,2025-02-21 12:10:36.692843,1,,,0.0,2,,0.0,right,right,,,2,2,option1A.bmp,option1B.bmp,0,option1B.bmp,2,option1B.bmp,2,2,2,2,2,,,1,1,30,31,0,0,0,22,27,1.69,1.69,0.74,0.43,0.33,1.01,-40,-40,-580,40,-220,10.0,0.0,0.0,-1,0,0,0,0,2,1,2,1,1,2,2,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1740141737.88016,1740141748.3964536,0,2,1,56,1.84,1,0,5000,1,1740141760634.7312,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
6,y2u27vj8,6730f2e20f5915ff4ad2c07d,0,294,294,submission,Submit,2025-02-21 12:10:47.105284,1,,,0.0,3,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,2,2,3,1,,,0,0,24,24,0,1,1,22,18,1.62,1.62,0.67,0.44,0.58,0.5,60,60,-500,-840,-720,10.0,0.0,0.0,1,0,0,0,0,2,1,1,2,2,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1740142066.575949,1740142087.7040737,0,5,1,56,1.65,1,0,5000,1,1740142088910.2217,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
7,wgoj2wn5,63d53d53a7a7b0379ba289cf,0,294,294,submission,Submit,2025-02-21 12:10:50.867631,1,,,0.0,5,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,4,0,4,0,,,0,0,25,28,0,1,1,21,24,0.43,0.43,1.86,1.69,0.96,0.74,60,60,-860,-540,-880,10.0,0.0,0.0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1740142757.819831,1740142778.0342472,0,7,1,56,6.39,1,0,5000,1,1740142787272.8599,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
8,l282lpix,6266a4e5846e1e41812a0432,0,294,294,submission,Submit,2025-02-21 12:10:58.944942,1,,,0.0,1,,0.0,right,right,,,3,3,option1A.bmp,option1B.bmp,0,option1B.bmp,2,option1B.bmp,2,2,2,2,2,,,1,1,31,31,0,0,0,27,27,1.12,1.12,0.63,0.69,0.68,2.85,-60,-60,-140,-100,-100,10.0,0.0,0.0,-1,0,0,0,0,2,2,1,1,1,2,2,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1740141977.9233968,1740141998.1430044,0,4,1,56,1.14,1,0,5000,1,1740142000760.0144,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
9,d2w26gok,676d70fb609bf3532889f9f8,0,294,294,submission,Submit,2025-02-21 12:11:08.273769,1,,,0.0,2,,0.0,right,right,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,4,0,4,0,,,0,0,28,23,0,1,1,28,23,1.16,1.16,1.09,2.08,0.43,0.41,60,60,140,-220,-200,10.0,0.0,0.0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1740142758.210309,1740142778.904296,0,7,1,56,6.39,1,0,5000,1,1740142787272.8599,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
10,x412kuv3,5cf765f7b026f40001fe1bc6,0,294,294,submission,Submit,2025-02-21 12:11:09.992659,1,,,0.0,2,,0.0,right,left,,,2,2,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,2,2,1,3,,,1,0,31,29,1,0,1,25,25,1.14,1.14,0.95,0.48,0.43,0.39,-40,40,-280,-320,-200,10.0,0.0,0.0,1,0,0,0,0,2,2,1,1,2,2,2,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1740141977.878507,1740141998.1743793,0,4,1,56,1.14,1,0,5000,1,1740142000760.0144,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
11,klze9pxb,60886f033e4f5c214da0c898,0,294,294,submission,Submit,2025-02-21 12:11:11.784915,1,,,0.0,2,,0.0,right,right,,,3,3,option1A.bmp,option1B.bmp,0,option1B.bmp,2,option1B.bmp,2,3,1,3,1,,,1,1,37,37,0,0,0,29,31,0.63,0.63,0.73,0.76,1.53,0.54,-60,-60,-60,-60,60,10.0,0.0,0.0,-1,0,0,0,0,1,2,2,2,1,2,2,2,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1740142211.23278,1740142221.4233203,0,6,1,56,0.95,1,0,5000,1,1740142234139.0198,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
12,jtdw5vuq,660a6b953836d16312814993,0,294,294,submission,Submit,2025-02-21 12:11:13.107261,1,,,0.0,5,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,1,3,1,3,,,0,0,40,40,0,1,1,34,34,1.84,1.84,0.72,0.52,0.37,0.4,60,60,620,680,740,10.0,0.0,0.0,1,0,0,0,0,2,2,1,2,1,2,2,2,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1740141738.216847,1740141748.920215,0,2,1,56,1.84,1,0,5000,1,1740141760634.7312,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
13,x094onuq,676578b520552faa04a8ef83,0,294,294,submission,Submit,2025-02-21 12:11:25.718658,1,,,0.0,3,,0.0,right,right,,,2,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,2,2,2,2,,,0,0,32,31,0,1,1,32,31,1.07,1.07,2.97,3.0,0.47,3.0,40,60,300,360,300,10.0,0.0,0.0,1,0,1,0,1,2,2,1,1,2,2,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1740141907.4302254,1740141927.934508,0,3,1,56,1.95,1,0,5000,1,1740141930967.2776,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
14,bb8p248w,665971fc694c72b87647f8c9,0,294,294,submission,Submit,2025-02-21 12:11:28.500423,1,,,0.0,4,,0.0,right,right,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,2,2,2,2,,,0,0,28,29,0,1,1,28,33,1.64,1.64,0.71,1.49,1.29,0.4,60,60,-20,620,400,10.0,0.0,0.0,1,0,0,0,0,2,2,1,1,2,2,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1740141907.153484,1740141927.5387523,0,3,1,56,1.95,1,0,5000,1,1740141930967.2776,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
15,9mcx4bte,63d3f953f8fb0fe970f0d0c6,0,294,294,submission,Submit,2025-02-21 12:11:29.186309,1,,,0.0,1,,0.0,right,right,,,2,2,option1A.bmp,option1B.bmp,0,option1B.bmp,2,option1B.bmp,2,1,3,0,4,,,1,1,32,28,0,0,0,30,26,1.46,1.46,1.32,0.51,0.38,0.4,-40,-40,180,-60,0,10.0,0.0,0.0,-1,0,0,0,0,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1740142066.412173,1740142087.5907967,0,5,1,56,1.65,1,0,5000,1,1740142088910.2217,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
16,aandwczj,6015966a246e51095f2235e7,0,294,294,submission,Submit,2025-02-21 12:11:34.160944,1,,,0.0,3,,0.0,left,left,,left,1,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,2,2,4,0,,option1A_tr.bmp,0,0,25,28,0,1,1,29,32,0.49,0.49,2.48,3.0,3.0,3.0,20,60,-80,260,-60,10.0,0.0,0.0,1,0,1,1,1,1,2,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1740143141.260828,1740143161.5084987,1,8,1,56,0.62,1,0,5000,1,1740143857276.0742,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
17,pq9n7ai7,58713c5e58ca4c00018ce3ea,0,294,294,submission,Submit,2025-02-21 12:11:35.256949,1,,,0.0,4,,0.0,right,right,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,2,2,3,1,,,0,0,32,31,0,1,1,28,27,1.65,1.65,0.62,0.54,0.68,0.44,60,60,180,-140,60,10.0,0.0,0.0,1,0,0,0,0,2,1,1,2,2,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1740142066.6152656,1740142087.7349398,0,5,1,56,1.65,1,0,5000,1,1740142088910.2217,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
18,q7lj79qi,5c5c8b70758f310001ed429a,0,294,294,submission,Submit,2025-02-21 12:11:37.848309,1,,,0.0,4,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,4,0,4,0,,,0,0,30,29,0,1,1,26,25,0.35,0.35,0.58,1.21,0.58,0.42,60,60,-300,-420,-320,10.0,0.0,0.0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1740142757.7686963,1740142777.9871447,0,7,1,56,6.39,1,0,5000,1,1740142787272.8599,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
19,98cq6unx,671ce69ff883fe3c3ae81cdf,0,294,294,submission,Submit,2025-02-21 12:11:44.189259,1,,,0.0,4,,0.0,left,,,right,1,2,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1B.bmp,2,1,3,2,2,,option1B_tr.bmp,0,1,25,29,1,1,0,35,33,0.99,0.99,0.75,0.8,3.0,3.0,20,-40,280,540,460,10.0,0.0,0.0,-1,0,0,1,1,2,2,2,1,2,1,2,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1740141977.804184,1740141998.0134358,0,4,1,56,1.14,1,0,5000,1,1740142000760.0144,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
20,r3f2mvc5,66a41543adadffb17baf40b8,0,294,294,submission,Submit,2025-02-21 12:11:45.215968,1,,,0.0,2,,0.0,right,left,,,2,2,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,1,3,4,0,,,1,0,27,22,1,0,1,23,18,0.62,0.62,0.69,0.6,0.81,0.62,-40,40,-480,-1040,-740,10.0,0.0,0.0,1,0,0,0,0,1,1,2,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1740143141.3031347,1740143151.6369126,0,8,1,56,0.62,1,0,5000,1,1740143857276.0742,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
21,35f0gfq5,5ee637a18976fc391312fe01,0,294,294,submission,Submit,2025-02-21 12:11:45.780790,1,,,0.0,4,,0.0,left,left,,,3,3,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1B.bmp,2,3,1,3,1,,,1,1,23,24,0,0,0,23,22,0.89,0.89,1.22,0.56,0.58,0.49,-60,-60,-420,-660,-440,10.0,0.0,0.0,-1,0,0,0,0,1,2,2,2,1,2,2,2,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1740142211.3214974,1740142231.684382,0,6,1,56,0.95,1,0,5000,1,1740142234139.0198,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
22,ro6rix2b,677c2fc7d34ead450c40271e,0,294,294,submission,Submit,2025-02-21 12:11:47.370855,1,,,0.0,5,,0.0,right,left,,,2,3,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,1,3,3,1,,,1,0,29,34,1,0,1,29,28,1.5,1.5,3.0,0.2,0.26,0.08,-40,60,140,100,60,10.0,0.0,0.0,1,0,0,0,0,2,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1740142066.343445,1740142087.617441,0,5,1,56,1.65,1,0,5000,1,1740142088910.2217,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
23,2kt26ijo,665c471006663c8ee2cd13a6,0,294,294,submission,Submit,2025-02-21 12:11:47.469104,1,,,0.0,1,,0.0,,,left,right,2,1,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1A.bmp,1,2,2,1,3,option1B_tr.bmp,option1A_tr.bmp,1,0,31,28,1,0,1,29,26,1.57,1.57,3.0,3.0,3.0,3.0,-40,20,280,-160,-240,10.0,0.0,0.0,1,1,1,1,1,2,1,2,1,2,2,2,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1740141737.8446777,1740141748.2359524,0,2,1,56,1.84,1,0,5000,1,1740141760634.7312,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
24,97w7u5oo,662e3e72d494903379b6956a,0,294,294,submission,Submit,2025-02-21 12:12:04.015957,1,,,0.0,1,,0.0,left,left,,,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,4,0,4,0,,,0,0,42,39,0,1,1,36,31,6.39,6.39,0.63,0.69,0.35,0.39,40,40,860,440,520,10.0,0.0,0.0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1740142759.203919,1740142774.5064287,0,7,1,56,6.39,1,0,5000,1,1740142787272.8599,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
25,sdt13al3,6169ea2f9163a46bf5f356e2,0,294,294,submission,Submit,2025-02-21 12:12:10.575328,1,,,0.0,3,,0.0,left,left,,,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,4,0,4,0,,,0,0,28,29,0,1,1,26,25,0.53,0.53,1.98,0.82,1.19,0.53,40,40,-280,-420,-120,10.0,0.0,0.0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1740142757.8546803,1740142778.164125,0,7,1,56,6.39,1,0,5000,1,1740142787272.8599,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
26,ed2rr9g2,666aee590ad93e0d709d8a72,0,294,294,submission,Submit,2025-02-21 12:12:11.356599,1,,,0.0,3,,0.0,left,,,left,1,1,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1B.bmp,2,2,2,2,2,,option1B_tr.bmp,1,1,28,32,0,0,0,26,26,0.89,0.89,1.54,0.7,3.0,1.4,-20,-20,-80,-20,-60,10.0,0.0,0.0,-1,0,0,1,0,2,2,1,1,2,1,2,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1740141977.733498,1740141997.8941126,0,4,1,56,1.14,1,0,5000,1,1740142000760.0144,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
27,sdjzeasz,66d890366a2497885067a8f8,0,294,294,submission,Submit,2025-02-21 12:12:12.292959,1,,,0.0,5,,0.0,right,right,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,1,3,1,3,,,0,0,29,32,0,1,1,31,28,0.89,0.89,0.72,0.42,0.11,0.49,60,60,340,40,20,10.0,0.0,0.0,1,0,0,0,0,2,2,2,1,2,1,2,2,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1740141977.7694917,1740141997.9100807,0,4,1,56,1.14,1,0,5000,1,1740142000760.0144,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
28,9cn1einn,138EOT731Ey09Z9L596n5O67,0,1,294,instructions,Welcome,2025-02-21 12:12:15.915864,1,,,0.0,28,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},56,d51cjua4,,,,,0
29,927atwur,62ac71cec3309a48781684eb,0,294,294,submission,Submit,2025-02-21 12:12:20.551865,1,,,0.0,1,,0.0,right,right,,,3,3,option1A.bmp,option1B.bmp,0,option1B.bmp,2,option1B.bmp,2,1,3,1,3,,,1,1,40,41,0,0,0,30,33,1.95,1.95,0.61,0.42,0.65,0.42,-60,-60,360,560,520,10.0,0.0,0.0,-1,0,0,0,0,2,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1740141907.241299,1740141927.9665074,0,3,1,56,1.95,1,0,5000,1,1740141930967.2776,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
30,14hvzoea,676582ce8948af9588e17a04,0,294,294,submission,Submit,2025-02-21 12:12:27.506102,1,,,0.0,4,,0.0,right,left,,,1,1,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,1,3,4,0,,,1,0,30,23,1,0,1,28,21,0.59,0.59,0.65,1.13,1.05,1.43,-20,20,-60,-440,-260,10.0,0.0,0.0,1,0,0,0,0,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1740143141.3659475,1740143151.6711736,0,8,1,56,0.62,1,0,5000,1,1740143857276.0742,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
31,qwm1t1y4,67713deebb236b91f2cd106a,0,294,294,submission,Submit,2025-02-21 12:13:00.571119,1,,,0.0,5,,0.0,left,left,,,1,2,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1B.bmp,2,3,1,3,1,,,1,1,27,28,0,0,0,29,30,0.52,0.52,0.89,0.58,0.28,0.52,-20,-40,20,-60,40,10.0,0.0,0.0,-1,0,0,0,0,1,2,2,2,1,2,2,2,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1740142211.1689515,1740142231.3695033,0,6,1,56,0.95,1,0,5000,1,1740142234139.0198,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
32,vnv96hr2,6658b1bc9b9cd1a0f1a2538b,0,294,294,submission,Submit,2025-02-21 12:13:08.396186,1,,,0.0,2,,0.0,left,left,,,3,3,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1B.bmp,2,1,3,1,3,,,1,1,48,48,0,0,0,36,36,1.43,1.43,0.66,0.71,0.33,0.3,-60,-60,940,960,840,10.0,0.0,0.0,-1,0,0,0,0,2,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1740141906.965308,1740141917.1290896,0,3,1,56,1.95,1,0,5000,1,1740141930967.2776,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
33,3skne6e2,677ef0198fc5d8193c009e35,0,294,294,submission,Submit,2025-02-21 12:13:46.720328,1,,,0.0,5,,0.0,right,right,,,2,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,2,2,4,0,,,0,0,26,29,0,1,1,28,27,0.36,0.36,1.87,1.83,1.15,1.08,40,40,-200,-200,-180,10.0,0.0,0.0,1,0,0,0,0,1,2,1,2,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1740143142.347354,1740143161.3376558,0,8,1,56,0.62,1,0,5000,1,1740143857276.0742,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
34,o0rqix5l,6725c4a8e3ab0787551acf38,0,294,294,submission,Submit,2025-02-21 12:14:22.350568,1,,,0.0,3,,0.0,left,left,,,1,2,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1B.bmp,2,3,1,3,1,,,1,1,25,30,0,0,0,21,26,0.95,0.95,0.69,0.3,0.49,0.48,-20,-40,-600,-80,-600,10.0,0.0,0.0,-1,0,0,0,0,1,2,2,2,1,2,2,2,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1740142211.9003763,1740142222.099402,0,6,1,56,0.95,1,0,5000,1,1740142234139.0198,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
35,vna599wr,677302ad15f7e3d0c1725fef,0,294,294,submission,Submit,2025-02-21 12:14:39.315161,1,,,0.0,5,,0.0,right,right,,,2,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,2,2,2,2,,,0,0,30,31,0,1,1,28,23,1.82,1.82,0.44,0.47,2.03,0.74,40,40,-20,-300,-20,10.0,0.0,0.0,1,0,0,0,0,2,2,1,1,2,2,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1740141907.3078187,1740141927.9509597,0,3,1,56,1.95,1,0,5000,1,1740141930967.2776,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
36,s4ak5ggr,67390dd94909abc2cafc84da,0,294,294,submission,Submit,2025-02-21 12:15:18.107829,1,,,0.0,1,,0.0,right,right,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0,4,0,4,,,0,0,24,24,0,1,1,32,32,0.49,0.49,0.52,1.57,0.58,0.34,60,60,440,420,440,10.0,0.0,0.0,1,0,0,0,0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1740142211.1100621,1740142231.2675877,0,6,1,56,0.95,1,0,5000,1,1740142234139.0198,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
37,3avc8cjt,6658d105095fc1ce71c51d57,0,294,294,submission,Submit,2025-02-21 12:29:29.997501,1,,,0.0,1,,0.0,,right,left,,2,2,option1B.bmp,option1A.bmp,1,option1B.bmp,1,option1A.bmp,1,2,2,4,0,option1A_tr.bmp,,1,0,31,31,1,0,1,31,27,0.3,0.3,3.0,3.0,0.76,0.19,-40,40,160,-160,-160,10.0,0.0,0.0,1,1,1,0,0,2,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1740143836.84535,1740143847.7405674,0,8,1,56,0.62,1,0,5000,1,1740143857276.0742,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},56,d51cjua4,,,,,0
